tik2-kue2-a	竹雞仔
bah-ke-a2	肉雞仔
bah2-kue2-a	肉雞仔
bah-tsit-a	肉鯽仔
bah-kenn	肉羹
bah-kinn	肉羹
tik-than	竹蟶
hinn7-kiann3	耳鏡
hi7-kiann	耳鏡
lau7-thian7-thoh	老顛倒
bi2-tshiam	米攕
bi2-na	米籃
tsu7-kak	自覺
kho2-giam	考驗
bi2-lua	米籮
bi2-lau	米粩
pah-king2-kun	百襇裙
i	衣
ui	衣
sai	西
sai-to-tsih	西刀舌
se-thian	西天
se-hong	西方
sai-ping	西爿
sai-pak	西北
sai-pak-hoo	西北雨
si-kue	西瓜
se-sik	西式
se-mng5-ting	西門町
se-iunn	西洋
se-iunn5-lang	西洋人
Se-tsin5-ong5-ia	西秦王爺
sai-tsio3-jit8	西照日
sai8-tsio3-lit	西照日
se-tsong	西裝
se-i	西醫
se-ioh	西藥
se-ioh8-pang	西藥房
tshng	串
tshuan	串
peh	伯
koo	估
phuann	伴
tshun	伸
ti	佇
poo	佈
ui	位
ho	何
Hut	佛
Put	佛
tsoh	作
tsok	作
khik	克
tue	兌
tui	兌
bian	免
ping	兵
ling	冷
to2 tsit8 e	佗一个
ho5-mi2-khoo	何乜苦
peh-kong	伯公
tshun-un	伸勻
tshun-kiu	伸勼
phuann7-tshiu	伴手
tshun-tshiu	伸手
tian7-hoo	佃戶
tsu7-hoo	住戶
tsok-bun	作文
hut8-tshiu2-kue	佛手瓜
tshng3-a	串仔
put8-a	佛仔
ping-a	兵仔
ho5-pit	何必
tsok-iong	作用
tsoh-tshan	作田
tsoh-tshan5-lang	作田人
hut8-si	佛寺
to2-ui	佗位
ling2-ki2-ki	冷吱吱
tsu7-tsi	住址
tsok-long	作弄
tsok-kuai	作怪
tsu7-soo	住所
khik-hok	克服
ho5-hong	何況
tsok-huat	作法
tsok-but	作物
koo2-but8-siong	古物商
tsok-tsia	作者
hut8-mng	佛門
tshun-tng5-tshiu	伸長手
ling2-li	伶俐
ti7-leh	佇咧
tsok-phin	作品
phuann7-tsau	伴奏
tan7-si	但是
tsok-ui	作為
ho5-khoo	何苦
tsok-ka	作家
ling2-khi	冷氣
Put8-tsoo	佛祖
phuann7-tshua	伴娶
hut8-tng	佛堂
Hut8-kau	佛教
tshuan3-thong	串通
pit-lo5-a	伯勞仔
tui7-uann	兌換
bian2-sue3	免稅
bian2-se	免稅
bian2-hui	免費
tsok-luan	作亂
phuann7-ke	伴嫁
tsok-giap	作業
ui7-ti	位置
tshun-kha	伸跤
hut8-siong	佛像
tsok-pe	作弊
koo2-ke	估價
bian2-siau3-siunn	免數想
tsok-tsian	作戰
ling2-tsing	冷靜
bian2-tsinn5-png	免錢飯
khik-khui	克虧
tshuan3-kong	串講
tsoh-sit	作穡
tsoh-sit-lang	作穡人
tsok-giat	作孽
put8-kham	佛龕
bian2-kiann	免驚
phuann	判
pat	別
piat	別
lai	利
tsoo	助
kiap	劫
nng	卵
kun	君
thun	吞
gim	吟
pui	吠
kam	含
kann	含
tshng	吮
tsha	吵
khip	吸
tshue	吹
hau	吼
pat8-lang	別人
loo2-lik	努力
pat8-e	別个
kun-tsu	君子
nng7-jin5	卵仁
nng7-lin	卵仁
pat8-jit8	別日
pat8-lit	別日
pat8-jit8-a2	別日仔
pat8-lit8-a	別日仔
kun-ong	君王
nng7-pau	卵包
li7-iong	利用
khip-tsioh	吸石
thai5-5-si	刣死
pat8-ui	別位
thun-lun	吞忍
tsha2-la	吵抐
phuann3-kuat	判決
huan-hu	吩咐
phuann3-kuann	判官
tshue-kau2-le5	吹狗螺
tshe5-kau2-le	吹狗螺
li7-pian	利便
tshue-hong	吹風
tshe-hong	吹風
tshue-hong-ki	吹風機
tshe-hong-ki	吹風機
ham5-uan	含冤
tsha2-ke2-la7-theh	吵家抐宅
tsha2-ke2-la7-ke	吵家抐計
li7-sik	利息
tsik-si	即時
li7-ik	利益
li7-sun	利純
tsoo7-kau	助教
ham5-sau	含梢
nng7-tshing	卵清
tsoo7-san2-su	助產士
piat8-tsong	別莊
pat8-khuan	別款
pat8-hang	別項
pat8-tah	別搭
phuann3-tsue	判罪
khong7-kha7-khiau	吭跤翹
kiap-soo	劫數
tsha2-nau	吵鬧
thai5-thau	刣頭
phuann3-tuan	判斷
thai5-ke5-ka3-kau5	刣雞教猴
thai5-kue5-ka3-kau	刣雞教猴
eh	呃
tai	呆
ko	告
tun	囤
khng	囥
bue	囮
kham	坎
tse	坐
khenn	坑
khinn	坑
ngeh	夾
kham2-a	坎仔
ngeh-a	夾仔
thun7-penn5	坉平
thun7-pinn	坉平
ko3-si	告示
tse7-hiong	坐向
tse7-ui	坐位
kham2-kham2-khiat8-khiat	坎坎坷坷
khng3-poo	囥步
Li7 Tong7-pin7	呂洞賓
Lu7 Tong7-pin	呂洞賓
khun3-khoo	困苦
khenn-kham3	坑崁
khinn3-kham	坑崁
tse7-toh	坐桌
kham2-tsam	坎站
tse7-tshing	坐清
ko3-soo	告訴
thun7-thoo	坉塗
khng3-hue3	囥歲
khng3-he	囥歲
khenn-kau	坑溝
khinn-kau	坑溝
tse7-kann	坐監
tshe7-siau	坐數
tse7-sian	坐禪
khun3-lan	困難
iau	妖
kim	妗
miau	妙
tsng	妝
hau	孝
Song	宋
uan	完
bue2	尾
jio7	尿
lio	尿
kiok	局
phui	屁
sun	巡
bue2-ji7-tsainn2	尾二指
be2-li7-tsainn	尾二指
ki-li2	妓女
ki2-lu	妓女
hau3-li2	孝女
hau3-lu	孝女
hau3-tsu	孝子
uan5-kang	完工
hau3-sim	孝心
bue2-tshiu2	尾手
be2-tshiu	尾手
jio7-tau2	尿斗
lio7-tau	尿斗
bue2-ge5	尾牙
be2-ge	尾牙
kim7-a	妗仔
ang-a	尪仔
bue2-a2	尾仔
be2-a	尾仔
ang-a2-tsheh	尪仔冊
bue2-a2-kiann2	尾仔囝
be2-a2-kiann	尾仔囝
ang-a2-mih8	尪仔物
ang8-a2-mngh	尪仔物
ang-a2-bin	尪仔面
ang-a2-phiau	尪仔標
ang-a2-thau	尪仔頭
uan5-tsuan	完全
uan5-sing	完成
song3-bi2-a	宋米仔
Song3-kang3-tin	宋江陣
hau3-tai	孝呆
ha3-thng	孝杖
hau3-lam	孝男
hau3-koo	孝孤
jio7-phe3-a2	尿帕仔
lio7-phe3-a	尿帕仔
iau-kuai	妖怪
ang-i	尪姨
bue2-au7	尾後
be2-au	尾後
bue2-tsainn2	尾指
be2-tsainn	尾指
sun5-tsa	巡查
ang-ke3-toh	尪架桌
song3-phan3-3-e	宋盼的
jio7-tsu7-a2	尿苴仔
lio7-tsu7-a	尿苴仔
ha3-sann	孝衫
kiok8-bin	局面
hong5-hai	妨害
bue2-tang5-kut5	尾胴骨
be2-tang5-kut	尾胴骨
kim7-po	妗婆
uan5-hun	完婚
jio7-thang2	尿桶
lio7-thang	尿桶
jio7-hia7	尿桸
lio7-hia	尿桸
hi-bang	希望
phui3-that3-a	屁窒仔
iau-sut	妖術
jio7-oo5	尿壺
lio7-oo	尿壺
uan5-kiat	完結
uan5-kiat5-phinn	完結篇
bue2-tsui2	尾脽
be2-tsui	尾脽
sun5-si	巡視
kiok8-se	局勢
hau3-king	孝敬
bue2-liu2	尾溜
be2-liu	尾溜
tho3-tong	妥當
iau-to	妖道
jio7-to7	尿道
lio7-to	尿道
iau-tsiann	妖精
iau-kiau	妖嬌
bue2-iah8	尾蝶
be2-iah	尾蝶
bue2-pang2-tshia2	尾幫車
be2-pang2-tshia	尾幫車
bue2-siann2	尾聲
be2-siann	尾聲
hong5-gai	妨礙
iau-giat	妖孽
tshng	床
sng	床
su	序
lang	弄
te	弟
hing	形
khi	忌
jim2	忍
lun	忍
tsi	志
bong	忘
khuai	快
gua	我
ngiu	扭
pan	扮
tshe	扯
hu	扶
phoo	扶
tshng5-kin5	床巾
tshng5-kun	床巾
si7-tua	序大
te7-tsu	弟子
si7-tua7-lang	序大人
ki7-jit8	忌日
ki7-lit	忌日
pan7-sian	扮仙
Tshng5-bu	床母
ngiu2 kha2-tshng	扭尻川
hing5-sik	形式
pi3-iu	庇佑
hu5-tsoo	扶助
khi7-tshng	忌床
khuai3-tshia	快車
keh8-bi	扴味
hing5-tsong	形狀
long7-kau2-sio2-ka	弄狗相咬
hu5-tshi	扶持
khuinn3-uah	快活
jim2-nai7	忍耐
lim2-nai	忍耐
lang7-hong	弄風
hing5-iong	形容
phoo5-thann	扶挺
lun2-khi	忍氣
tsi3-khi	志氣
pan7-tshio3-bin	扮笑面
ngoo2-gik	忤逆
te7-hu7-a	弟婦仔
liu2-liah	扭掠
si7-se3	序細
si7-sue	序細
khi7-tshui	忌喙
lang7-tshui3-hue	弄喙花
hu5-tshah	扶插
hing5-se	形勢
liu2-lak	扭搦
lang7-sin7-niu	弄新娘
lang7-sai	弄獅
pian--kue3-lai5	扳過來
pian5-5-ke3-lai	扳過來
hing5-iann	形影
hu5-iong	扶養
lang7-ling	弄龍
tsi3-guan	志願
lang7-lau	弄鐃
phue	批
tsau	找
ki	技
tshau	抄
pe	把
iah	抑
jiau3	抓
tau	投
tsiat	折
kai	改
kong	攻
han	旱
huann	旱
uann	旱
kenn	更
kinn	更
kuainn	杆
li	李
hing	杏
tsai	材
tshun	村
siah	杓
ki-kang	技工
hing7-jin5	杏仁
hing7-lin	杏仁
hing7-jin5 te5	杏仁茶
hing7-lin5 te	杏仁茶
sam-a	杉仔
li2-a	李仔
siah8-a	杓仔
khit8-a	杙仔
sam-a2-tsha	杉仔柴
li2-a2-kiam	李仔鹹
too7-peh7-a	杜伯仔
kai2-liong	改良
too7-ting	杜定
phue-sin	批信
iah8-si	抑是
tau5-thai	投胎
tau5-hang	投降
kai2-kik	改革
phue-tsun	批准
ki-su	技師
tsai5-liau	材料
phue-tsua	批紙
jiau3-pe5-a2	抓耙仔
liau3-pe5-a	抓耙仔
too7-kun2-a	杜蚓仔
kai2-tsiu	改酒
phue-thang	批桶
tau5-phio	投票
kai2-too	改途
pa2-ak	把握
kai2-uann	改換
phue-khak	批殼
too7-kau	杜猴
phue-tang	批筒
phue-phing	批評
kai2-tsong	改裝
tau5-tsu	投資
kai2-un	改運
tshau-sia	抄寫
tau5-pio	投標
tau5-ko	投稿
tau5-kho	投靠
tau5-ki	投機
tsau7-tsinn	找錢
pa2-hi	把戲
kong-kik	攻擊
tsiat-ku	折舊
kai2-hun	改薰
too7-kuan	杜鵑
khong3-gi	抗議
phue-long	批囊
tshau-sip	抄襲
kai2-pian	改變
sok	束
poo	步
mui	每
kiu	求
thai	汰
ak	沃
tim	沉
tshiong	沖
sua	沙
tsau	灶
mui2-jit8	每日
mui2-lit	每日
kuat-sim	決心
khi3-tsui	汽水
ak-tsui	沃水
bak-tshiu	沐手
bak tsui	沐水
tshiang5-tsui	沖水
tshiong-huan	沖犯
mui2-ni	每年
but8-siu	沒收
sua-sua	沙沙
bok8-bok8-siu	沐沐泅
tshiang5-tshiang5-kun	沖沖滾
tim5-te2	沉底
tim5-tue	沉底
sa-la2-iu	沙拉油
ak-pui	沃肥
ak-hue	沃花
ak-hoo	沃雨
sua-thio	沙挑
thua7-sann	汰衫
tim5-tang	沉重
sua-poo	沙埔
sua-sap	沙屑
kiu5-sin5-mng7-put	求神問佛
sa-te	沙茶
sua-lun	沙崙
kiu5-tsing	求情
sok-kiat	束結
sa-bui	沙微
sok-io	束腰
tsau3-kha	灶跤
sua-bok	沙漠
poo7-soo	步數
sua-suann	沙線
poo7-lian	步輦
ak-tam	沃澹
sok-pak	束縛
tsau3-thau	灶頭
sa-long-pa-suh	沙龍巴斯
tsai	災
tiau	牢
kong	狂
lam	男
ting	疔
ah	矣
su	私
he	系
han	罕
too	肚
kan	肝
lam5-li2	男女
lam5-lu	男女
lam5-tsu	男子
su-ha	私下
lam5-tsu2-han	男子漢
boo2-tan	牡丹
tsai-eh	災厄
su-sim	私心
ting-a	疔仔
tsai-bin	災民
su-lip	私立
su-kau	私交
io-kiann	育囝
io gin2-a	育囡仔
io-gin2-a2-kua	育囡仔歌
han2-kiann	罕行
su-li	私利
han2-kian	罕見
su-su	私事
sai-khia	私奇
kuann-iam	肝炎
tsai-hai	災害
siu3-khi	秀氣
siu3-se3-a2	秀梳仔
siu3-sue3-a	秀梳仔
too7-kuai7-a	肚胿仔
han2-tit	罕得
su-tsing	私情
he7-thong	系統
su-thong	私通
too2-tiong	肚脹
too7-tng	肚腸
io-tshi	育飼
tsai-ho	災禍
too2-kuann	肚綰
thut-thau	禿頭
too7-tsai	肚臍
thuh-hiah	禿額
tsai-lan	災難
oo	芋
kian	見
kak	角
gian	言
tau	豆
tshiah	赤
tsau	走
tsiok	足
sin	身
tshia	車
sin	辛
sin	辰
sia	邪
iu	酉
li	里
hong	防
tsau2-suann	走山
liong5-sim	良心
tshia-sim	車心
tshia-tshiu	車手
tshiah-gu	赤牛
oo7-a	芋仔
tau7-a	豆仔
sin-se	身世
tshia-a	車仔
tshia-a2-tsiam	車仔針
tshia-a2-suann	車仔線
tau7-a2-tsi5	豆仔薯
tau7-a2-tsu	豆仔薯
kian3-pun	見本
tau7-ling7	豆奶
tau7-ni	豆奶
tau7-phue5	豆皮
tau7-phe	豆皮
tshiah-bak	赤目
oo7-ping	芋冰
hong5-siu	防守
kak-sik	角色
tshiah-bah	赤肉
tsau2-sik	走色
tsau2-kang2-oo	走江湖
sin-tsai	身材
tau7-se	豆沙
tsau2-su	走私
tau7-ju2	豆乳
tau7-lu	豆乳
tsau2-bi	走味
sin-mia	身命
kian3-kuai	見怪
tau7-iu	豆油
tau7-iu5-ko	豆油膏
oo7-ni	芋泥
tsau2-kau	走狗
hong5-khong5-ho	防空壕
tau7-hue	豆花
sin-si	身屍
tshia-au7-tau	車後斗
tsau2-sio2-liah	走相掠
tsau2-sio2-jiok2	走相逐
tsau2-sio2-lip	走相逐
tshiah-sua	赤砂
kian3-na	見若
sin-khoo	辛苦
kinn3-bin	見面
tsau2-im	走音
tsau2-toh2-2-e	走桌的
kian3-siau	見笑
tshia-tsam	車站
kian3-siau3-tai	見笑代
kian3-siau3-tshau	見笑草
tsau2-be7-khui7-kha7	走袂開跤
tsau2-bue7-khui7-kha	走袂開跤
tsau2-be7-li7	走袂離
tsau2-bue7-li	走袂離
tsau2-siam	走閃
tsau2-be2-ting	走馬燈
tau7-kuann	豆乾
tau7-kuann7-tsinn	豆乾糋
tsau2-tshiunn	走唱
tshia-phio	車票
kian3-sip	見習
tau7-phoh	豆粕
oo7-huainn	芋莖
tau7-ngeh	豆莢
tau7-sinn	豆豉
tsau2-sia3-be	走赦馬
hong5-pi	防備
sin-lo	辛勞
tshia-tuann	車單
tshia-tsiong	車掌
tsau2-tshue7	走揣
tsau2-tshe	走揣
oo7-kuainn	芋稈
tau7-tshai	豆菜
tau7-tshai3-te2-2-e5	豆菜底的
tau7-tshai3-tue2-2-e	豆菜底的
tsau2-ke2-a2-sian2	走街仔仙
tsau2-kue2-a2-sian	走街仔仙
gian5-su	言詞
kak-si	角勢
tsau2-tsong	走傱
oo7-inn	芋圓
kian3-kai	見解
tshiah-kha	赤跤
tshiah-kha-sian-a	赤跤仙仔
tsau2-loo	走路
tsau2-thiau	走跳
kak-koo	角鼓
tshia-koo2-hi	車鼓戲
oo7-kue2	芋粿
oo7-ke	芋粿
tau7-khoo	豆箍
tsau2-tsing	走精
oo7-kue2-khiau2	芋粿曲
oo7-ke2-khiau	芋粿曲
tau7-hu	豆腐
hong5-hu2-tse	防腐劑
tau7-hu7-sua	豆腐鯊
gian5-gi2	言語
gian5-gu	言語
tau7-poo	豆酺
tau7-piann	豆餅
sin-ke	身價
gian5-lun	言論
tshia-lian	車輪
kak-khi	角齒
tshia-tong	車擋
tshia-tsinn	車錢
kak-thau	角頭
tau7-thau	豆頭
tau7-ann	豆餡
tshia-thau	車頭
tshia-pang	車幫
kian3-pai	見擺
sin-khu	身軀
sin-khu-pinn	身軀邊
tau7-tsiunn	豆醬
tau7-tsiunn3-thng	豆醬湯
tau7-tshiam	豆簽
tau7-tin	豆藤
tshiah-tsang	赤鯮
sin-kuan	身懸
tau7-kiam	豆鹹
sin-the	身體
ping	並
phing	並
kuai	乖
su	事
kah	佮
sai	使
lai	來
le	例
king	供
ka-jin5	佳人
ka5-lin	佳人
tenn3-m7-tsai7	佯毋知
tinn3-m7-tsai	佯毋知
su7-tsu	事主
lau2-a	佬仔
lai5-se	來世
lai5-khi	來去
le7-gua	例外
kuai-kha	乖巧
tenn3-tshenn3	佯生
tinn3-tshinn	佯生
su2-iong7-lang	使用人
sai2-bak8-bue2	使目尾
sai2-bak8-be	使目尾
sai2-bak8-tsinn	使目箭
su7-kiann	事件
ju2-mia5	乳名
lu2-mia	乳名
tai7-tsi	事志
sai2-long	使弄
lai5-lai5-khi3-khi	來來去去
hiang2-siu	享受
lai5-ong	來往
sai2-sing3-te7	使性地
sai2-sing3-tue	使性地
pue7-hok	佩服
ka-tsai	佳哉
su7-au	事後
lai5-se	來洗
ka-im	佳音
su7-hau	侍候
i-ua	依倚
su7-bu	事務
su7-bu7-soo	事務所
su7-li	事理
kah-tshui	佮喙
ka-ki	佳期
tenn3-siau2	佯痟
tinn3-siau	佯痟
kah-i	佮意
su7-giap	事業
lai5-loo	來路
a-ian	亞鉛
a-ian5-phiann	亞鉛鉼
a-ian5-suann	亞鉛線
su7-sit	事實
hiang2-hok	享福
lai5-pin	來賓
lai5-lik	來歷
i-nai	依賴
kiann-hi	京戲
tenn3-tian3-tenn3-gong7	佯顛佯戇
tinn3-tian3-tinn3-gong	佯顛佯戇
king-the	供體
tenn3-gong7	佯戇
tinn3-gong	佯戇
tong3-gong	侗戇
thoo	兔
liong	兩
niu	兩
ki	其
khu	具
tian	典
tshe	初
tshoo	初
tse	制
kng	券
kuan	券
tshi	刺
khik	刻
tsut	卒
kua	卦
kng	卷
tsik	叔
tshu	取
siu	受
tshi3-kui	刺䲅
tshe-it	初一
tshue-it	初一
tshoo-it	初一
hiap8-lik	協力
ki5-tiong	其中
kau3-tann	到今
kau3-hun	到分
tsik-kong	叔公
tshi3-moo5-thang	刺毛蟲
nng7-ping	兩爿
thoo3-a	兔仔
ki5-thann	其他
tshi3-a	刺仔
tsut-a	卒仔
thoo3-a2-bue2	兔仔尾
thoo3-a2-be	兔仔尾
sia3-si3-tsing	卸世眾
tshi3-kue3-a	刺瓜仔
liong2-kong	兩光
hiap8-tong	協同
khik-in3-a	刻印仔
kau3-te	到地
tshiah-ji7	刺字
tshiah7-li	刺字
tshi3-tik	刺竹
tshi3-tik3-sun	刺竹筍
kau3-ui	到位
tsik-peh-hiann-ti	叔伯兄弟
tsik-peh-tsi2-mue7	叔伯姊妹
tsik7-peh7-tsi2-be	叔伯姊妹
tsik-peh--e	叔伯的
hiap8-tsoo	協助
tshoo-poo	初步
tshoo-kinn3-bin	初見面
tshoo-tshoo	初初
tau3-te2	到底
tau3-tue	到底
tse3-ting	制定
kuan3-tsong	卷宗
tse3-hok	制服
tshi3-pho	刺波
tshiah-hue	刺花
tse3-too	制度
tshiah-tsa-boo	刺查某
tshiah-iah	刺疫
hiap8-iok	協約
siu7-khoo	受苦
sia3-bin7-phue5	卸面皮
sia3-bin7-phe	卸面皮
tsik-sun	叔孫
siu7-hai	受害
kau3-si	到時
siu7-khi	受氣
tshu2-siau	取消
sia3-tsoo2-kong	卸祖公
kau3-tsam	到站
tshoo-kip	初級
tshiah-pe5-pe	刺耙耙
siu7-be7-khi2	受袂起
siu7-bue7-khi	受袂起
tshi3-tham	刺探
sia3-hue3	卸貨
sia3-he	卸貨
sia3-tsik3-jim7	卸責任
sia3-tsik3-lim	卸責任
sia3-hue3-te2	卸貨底
sia3-he3-tue	卸貨底
kau3-ki	到期
siu7-tse	受債
hiap8-hue	協會
siu7-tong7-be7-khi2	受當袂起
siu7-tong7-bue7-khi	受當袂起
siu7-tsue	受罪
ki5-sit	其實
tshiah-sng	刺酸
pi-phi	卑鄙
tshu2-te	取締
hiap8-tiau	協調
pi-tsian	卑賤
tshi3-kik	刺激
tshiah-phong3-se	刺膨紗
hiap8-pan	協辦
tian2-le	典禮
tshiah-siu	刺繡
hiap8-gi	協議
ku7-the	具體
tshi3-tshak	刺鑿
bi	味
tshan	呻
hoo	呼
khoo	呼
bing	命
ho	和
tsiu	咒
penn5	坪
bing7-ling	命令
khann-a	坩仔
ho5-ping	和平
than2-pik	坦白
tsiu-tsuan	周全
tsiu-tsi	周至
phui3-hueh3	呸血
phui3-huih	呸血
tsiu-to	周到
tsap8-tsap8-kio	咂咂叫
phih8-phih8-tshuah	咇咇掣
khuh-khuh-sau	呿呿嗽
hue5-siunn	和尚
koo3-ting	固定
than2-tit	坦直
o-lo	呵咾
phui3-bin	呸面
hoo-im	呼音
than2-to	坦倒
ka-li	咖哩
ka-li2-lian5-lo	咖哩嗹囉
mia7-an	命案
ho5-khi	和氣
bi7-soo	味素
bi7-soo3-hun	味素粉
ka-pi	咖啡
ka-pi-sik	咖啡色
koo3-tsip	固執
tsiu-bit	周密
than2-khia	坦徛
khoo-tuann	呼蛋
tsiu-ui	周圍
than2-khi	坦敧
than2-khi2-sin	坦敧身
ho5-sun	和順
phui3-tham	呸痰
ho5-bok	和睦
ho5-kai	和解
mia7-un	命運
tsiu3-tsua	咒誓
khoo-uh-a	呼噎仔
khoo-si-a	呼噓仔
tsiu3-me7	咒罵
tsiu3-ma	咒罵
than2-huainn5	坦橫
than2-huinn	坦橫
khoo-pi-a	呼觱仔
than2-phak	坦覆
bing7-te5	命題
bing7-tue	命題
phui3-nua	呸瀾
tsiu3-tsham	咒讖
hoo-iok	呼籲
khu	坵
ia	夜
phann	奅
ki	奇
khia	奇
mue7	妹
tshe	妻
tshiap	妾
m	姆
tse	姊
koo	姑
senn3	姓
koo-tiunn	姑丈
koo-put-ji5-tsiong5	姑不而將
koo5-put5-li5-tsiong	姑不而將
tsi2-hu	姊夫
m2-2-a	姆仔
tsi2-2-a	姊仔
ia7-tshi	夜市
ki5-kha	奇巧
Tsia2-bo	姐母
ui2-jim7	委任
ui2-lim	委任
lah-sap	垃圾
lah-sap-kui	垃圾鬼
lah-sap-ue	垃圾話
ki5-miau	奇妙
tsi2-mue7	姊妹
tsi2-be	姊妹
tsi2-mue7-a2-phuann7	姊妹仔伴
tsi2-be7-a2-phuann	姊妹仔伴
ki5-kuai	奇怪
koo-piau	姑表
koo-i	姑姨
ui2-uan	委員
ing-ia	坱埃
koo-niu	姑娘
hong7-te	奉茶
hong7-sang	奉送
ui2-thok	委託
ia7-po	夜婆
m2-po	姆婆
koo-po	姑婆
koo-tsiann	姑情
mue7-sai3	妹婿
be7-sai	妹婿
ia7-king	夜景
koo-uann7-so	姑換嫂
ia7-kan7-poo	夜間部
ia7-khin5	夜勤
ia7-khun	夜勤
koo-ia	姑爺
tshe-ku	妻舅
khia-soo	奇數
ki5-tsik	奇蹟
la5-sam	垃儳
kui	季
koo	孤
kuan	官
tiann	定
kai	屆
khut	屈
siu	岫
huann	岸
phe	帕
thiap	帖
hing	幸
te2	底
tiam	店
koo-moo5-tseh8-tsing	孤毛絕種
te2-phinn3	底片
tue2-phinn	底片
phe3-a	帕仔
thiap-a	帖仔
ti7-tai	底代
tiam3-tsu	店主
tiam3-a	店仔
kuann-si	官司
tiann7-7-khi	定去
koo-kiann	孤囝
tsong-tsi	宗旨
te2-he7	底系
tue2-he	底系
koo-ji5	孤兒
koo5-li	孤兒
tiann7-tiann	定定
ting7-sing	定性
tiann7-kim	定金
tiam3-bin	店面
kuann-uan	官員
tiam3-uan	店員
ti7-si	底時
ting7-an	定案
tsong-su	宗祠
tiann7-tso3	定做
tiann7-tsue	定做
tsong-kau	宗教
te2-se3	底細
tue2-sue	底細
koo-tuann	孤單
kuann-tiunn	官場
ting7-ki	定期
uan2-jian5	宛然
uan2-lian	宛然
tiann7-tioh	定著
ti7-tang7-si	底當時
kui3-tseh3	季節
kui3-tsueh	季節
ting7-tsue	定罪
te2-ti3	底蒂
tue2-ti	底蒂
tiam3-ho	店號
kuann-ue	官話
hing7-un	幸運
kuann-liau	官僚
hing7-hok	幸福
tiann7-gin5	定銀
tiann7-gun	定銀
ting7-ke	定價
koo-tak	孤獨
koo-tok	孤獨
tsong-tshin	宗親
tiam3-thau	店頭
tiam3-thau5-ke	店頭家
kuann-tsit	官職
kenn	庚
hu	府
tshian	延
ing	往
tiong	忠
liam	念
sing	性
kuai	怪
hoo	戽
hit-tsit8-jit8	彼一日
hit8-tsit8-lit	彼一日
kuai3-3-lang	怪人
kuai3-lang	怪人
hit e	彼个
ong2-jit8	往日
ong2-lit	往日
kuai3-tshiu	怪手
hoo3-tau	戽斗
hoo3-tsui	戽水
hoo3-tau2-2-e	戽斗的
hit ping	彼爿
ong2-sing	往生
ong2-hue5-5-e5	往回的
ong2-he5-5-e	往回的
ong2-ni	往年
sing3-te7	性地
sing3-tue	性地
hoo3-siah	戽杓
kuai3-su	怪事
liam7-tsiu	念咒
senn3-mia7	性命
sinn3-mia	性命
ian5-tshian	延延
ing2-ing	往往
khoo3-khoo	怐怐
phenn7-phenn7-tshuan	怦怦喘
tiong-tit	忠直
tiong-hoo	忠厚
Hu2-siann	府城
hit-si	彼時
ing2-si	往時
sing3-keh	性格
liam7-tsu	念珠
hit-tsam	彼站
hit-tsun	彼陣
ong2-hok	往復
hit khuan	彼款
hut-jian5	忽然
hut5-lian	忽然
hit-tah	彼搭
liam7-king	念經
hit-lo	彼號
hit-jiah	彼跡
hit-liah	彼跡
ing2-kue3	往過
ing2-ke	往過
sing3-tsit	性質
ian5-ti	延遲
hit-thau	彼頭
thiam2-thau	忝頭
hit pai	彼擺
ing2-pai	往擺
sing3-phiah	性癖
kuai3-phiah	怪癖
pang	房
pong	房
soo	所
sin	承
phiann	抨
phi	披
pho	抱
buah	抹
ah	押
thiu	抽
khioh	抾
bin	抿
tu	拄
thiah	拆
liam	拈
pha	拋
phau	拋
phah	拍
phik	拍
kuai	拐
khinn	拑
puah	拔
thua	拖
au	拗
piann	拚
tsiau	招
hong	放
ong	旺
tu2-tshiang	拄䢢
buah-to	抹刀
pang3-tiau	放刁
tu2-tsiah	拄才
pang3-kang	放工
pang3-ling	放冗
sin5-tsui	承水
khioh-tsui	抾水
phah-tshiu	拍手
phah-phainn	拍歹
pang3-tshiu	放手
thiah-jit8-a2	拆日仔
thiah2-lit8-a	拆日仔
phah-m7-kinn	拍毋見
phah-tshiu2-tshing	拍手銃
pang3-tsui2-ting	放水燈
pang3-hue2	放火
pang3-he	放火
soo2-i	所以
phi-a	披仔
bin2-a	抿仔
tu2-a2-ho	拄仔好
phah-kha-tshng	拍尻川
phah-tsioh	拍石
tsio-sing	招生
piann3-senn3-si2	拚生死
piann3-sinn3-si	拚生死
phah-tsioh8-sai	拍石師
piann3-sing3-li	拚生理
liam-tshan5-enn5	拈田嬰
liam5-tshan5-inn	拈田嬰
phah-tshenn-kiann	拍生驚
phah-tshinn-kiann	拍生驚
phah-ka-lauh	拍交落
soo2-tsai	所在
khioh-gin2-a	抾囡仔
khioh-kiann2-bu	抾囝母
tsio-kiann2-sai	招囝婿
tu2-ho	拄好
thiah-ji7	拆字
thiah7-li	拆字
khioh-ji7-tsua2-2-e5	抾字紙的
khioh5-li7-tsua2-2-e	抾字紙的
phah-ji7-ki7	拍字機
phah7-li7-ki	拍字機
soo2-iu	所有
soo2-u	所有
thiah-tshuann	拆扦
piann3-hiat	拚血
pang3-hueh3	放血
pang3-huih	放血
pang3-nng	放卵
phah-eh	拍呃
pang3-phui	放屁
pang3-phui3-tau	放屁豆
kuai2-long	拐弄
ti2-khong	抵抗
phah-tsiat	拍折
thua-sua	拖沙
khu-sok	拘束
khinn5-tiau5-tiau	拑牢牢
